Time,Open,High,Low,Close,5MA,10MA,20MA,60MA,120MA,Volume,Dollar
2021-02-26,3089.49,3089.49,2988.28,3012.95,3051.49,3089.57,3085.43,2965.19,2687.57,1361310,1123.5
2021-03-02,3021.68,3096.5,3020.74,3043.87,3044.32,3079.26,3084.17,2972.73,2693.35,1749871,1124
2021-03-03,3041.2,3083.04,3029.37,3082.99,3046.9,3071.23,3089.51,2980.21,2699.34,2236688,1120.3
2021-03-04,3076.88,3076.88,3022.54,3043.49,3056.6,3062.21,3088.86,2986.34,2704.74,1278952,1125.1
2021-03-05,3036.16,3036.98,2982.45,3026.26,3041.91,3056.17,3085.33,2991.84,2710.22,1187226,1126.1
2021-03-08,3031.99,3055.65,2992.64,2996.11,3038.54,3045.02,3078.66,2996.25,2715.32,1928302,1133.2
2021-03-09,2989.96,3000.49,2929.36,2976.12,3024.99,3034.66,3073.08,3000.09,2720.11,1534218,1140.3
2021-03-10,2980.76,3013.95,2951.53,2958.12,3000.02,3023.46,3064.96,3004.38,2724.96,905647,1142.7
2021-03-11,2964.3,3028.37,2964.3,3013.7,2994.06,3025.33,3061.08,3008.68,2730.1,1349204,1135.9
2021-03-12,3030.73,3061.43,3030.73,3054.39,2999.69,3020.8,3059.57,3013.81,2735.58,1669085,1133.8
2021-03-15,3057.06,3065.17,3036.14,3045.71,3009.61,3024.08,3056.82,3018.41,2740.73,1161784,1136.3
2021-03-16,3049.23,3071.54,3049.23,3067.17,3027.82,3026.41,3052.83,3023.49,2745.93,1123922,1129.7
2021-03-17,3067.76,3069.57,3027.2,3047.5,3045.69,3022.86,3047.05,3028.34,2751.03,814991,1130.2
2021-03-18,3054.93,3090.19,3054.93,3066.01,3056.16,3025.11,3043.66,3033.24,2756.52,1232596,1123.7
2021-03-19,3063.01,3063.01,3022.49,3039.53,3053.18,3026.44,3041.3,3037.72,2761.75,1068468,1130.6
2021-03-22,3040.01,3048.11,3019.6,3035.46,3051.13,3030.37,3037.69,3042.11,2767.13,915739,1128.4
2021-03-23,3038.25,3058.79,3003.05,3004.74,3038.65,3033.23,3033.94,3045.88,2772.74,1331210,1129.7
2021-03-24,2996.32,3006.54,2971.04,2996.35,3028.42,3037.06,3030.26,3050.26,2778.26,978431,1133.6
2021-03-25,2995.67,3024.63,2987.83,3008.33,3016.88,3036.52,3030.92,3054.4,2784.39,940354,1133.3
2021-03-26,3012.79,3041.86,3012.79,3041.01,3017.18,3035.18,3027.99,3058.3,2790.74,1036383,1129.3
2021-03-29,3047.71,3054.21,3025.39,3036.04,3017.29,3034.21,3029.15,3062.09,2796.81,1288846,1131.7
2021-03-30,3038.44,3074.57,3038.44,3070,3030.35,3034.5,3030.45,3066.25,2802.99,1023075,1133.6
2021-03-31,3073.39,3093.89,3061.4,3061.42,3043.36,3035.89,3029.37,3069.38,2808.86,1146989,1131.8
2021-04-01,3073.77,3090.88,3069.68,3087.4,3059.17,3038.03,3031.57,3071.77,2814.87,922680,1131.9
2021-04-02,3104.72,3121.58,3101.6,3112.8,3073.53,3045.36,3035.9,3073.8,2820.92,792705,1127.5
2021-04-05,3121.23,3127.2,3101.86,3120.83,3090.49,3053.89,3042.13,3076.35,2826.99,1084792,1127.7
2021-04-06,3123.8,3139.29,3110.19,3127.08,3101.91,3066.13,3049.68,3077.94,2833.02,1279017,1119.6
2021-04-07,3129.07,3146.19,3125.33,3137.41,3117.1,3080.23,3058.64,3077.69,2839.14,1984774,1116.3
2021-04-08,3137.25,3145.81,3122.09,3143.26,3128.28,3093.73,3065.12,3077.61,2845.49,1357293,1117.2
2021-04-09,3146.51,3156.04,3125.24,3131.88,3132.09,3102.81,3069,3077.7,2851.92,1823162,1121.2
2021-04-12,3134.88,3147.27,3127.91,3135.59,3135.04,3112.77,3073.49,3077.49,2858.53,1048783,1124.9
2021-04-13,3138.21,3173.26,3136.99,3169.08,3143.44,3122.68,3078.59,3077.81,2865.39,1741348,1125.9
2021-04-14,3169.95,3188.32,3162.12,3182.38,3152.44,3134.77,3085.33,3079.42,2872.25,1776265,1116.6
2021-04-15,3180.73,3204.48,3178.99,3194.33,3162.65,3145.46,3091.75,3082.43,2879.11,1312992,1117.6
2021-04-16,3194.08,3206.76,3185.67,3198.62,3176,3154.05,3099.7,3084.19,2886.14,985278,1116.3
2021-04-19,3201.11,3214.45,3193.4,3198.84,3188.65,3161.85,3107.87,3085.6,2893.13,1060619,1117.2
2021-04-20,3198.31,3220.82,3195.96,3220.7,3198.97,3171.21,3118.67,3086.59,2900.43,1296160,1112.3
2021-04-21,3214.24,3214.24,3165.49,3171.66,3196.83,3174.63,3127.43,3087.11,2907.44,1767091,1118.6
2021-04-22,3174.52,3196.97,3174.52,3177.52,3193.47,3178.06,3135.89,3086.59,2914.38,1752692,1117.3
2021-04-23,3173.47,3188.7,3146.54,3186.1,3190.96,3183.48,3143.15,3087.35,2921.54,2253793,1117.8
2021-04-26,3191.34,3217.53,3191.34,3217.53,3194.7,3191.68,3152.22,3088.93,2929.46,1298330,1113.2
2021-04-27,3218.3,3223.05,3203.25,3215.42,3193.65,3196.31,3159.49,3091.37,2937.09,1534230,1110.4
2021-04-28,3217.21,3219.69,3176.55,3181.47,3195.61,3196.22,3165.5,3094.79,2944.07,1412621,1113
2021-04-29,3184.75,3200.41,3161.06,3174.07,3194.92,3194.19,3169.83,3096.75,2950.88,1222430,1108.2
2021-04-30,3176.43,3179.43,3143.38,3147.86,3187.27,3189.12,3171.58,3097.6,2956.99,1359455,1112.3
2021-05-03,3149.05,3174.26,3120.7,3127.2,3169.2,3181.95,3171.9,3097.56,2962.92,1041199,1124
2021-05-04,3131.39,3147.38,3109.78,3147.37,3155.59,3174.62,3172.91,3098.56,2968.75,1283830,1122.6
2021-05-06,3147.72,3178.74,3133.64,3178.74,3155.05,3175.33,3174.98,3099.53,2974.8,1239403,1125.8
2021-05-07,3179.63,3205.11,3179.63,3197.2,3159.67,3177.3,3177.68,3101.29,2980.73,989680,1121.3
2021-05-10,3201.46,3255.9,3201.46,3249.3,3179.96,3183.62,3183.55,3104.04,2987.18,1011267,1113.8
2021-05-11,3239.92,3239.92,3192.25,3209.43,3196.41,3182.81,3187.24,3105.85,2993.14,1096718,1119.6
2021-05-12,3209.36,3212.83,3138.04,3161.66,3199.27,3177.43,3186.87,3106.1,2998.29,1424059,1124.7
2021-05-13,3146.97,3161.93,3103.88,3122.11,3187.94,3171.49,3183.86,3105.41,3003.15,1095948,1129.3
2021-05-14,3131.35,3162.31,3131.35,3153.32,3179.16,3169.42,3181.81,3105.74,3008.22,836404,1128.6
2021-05-17,3163.21,3173.01,3121.32,3134.52,3156.21,3168.09,3178.6,3106.53,3013.11,771306,1134.8
2021-05-18,3135.38,3176.4,3135.38,3173.05,3148.93,3172.67,3177.31,3107.63,3018.27,786143,1130.5
2021-05-20,3174.53,3174.53,3140.48,3162.28,3149.06,3174.16,3174.39,3109,3022.94,774252,1132
2021-05-21,3171.91,3198.01,3149.46,3156.42,3155.92,3171.93,3173.63,3110.44,3027.42,797262,1127
2021-05-24,3155.91,3163.27,3137.81,3144.3,3154.11,3166.64,3171.97,3112.93,3031.95,587968,1127.1
2021-05-25,3152.93,3173.1,3148.3,3171.32,3161.47,3158.84,3171.23,3114.12,3036.49,612977,1122
2021-05-26,3171.91,3183.97,3160.3,3168.43,3160.55,3154.74,3168.77,3116.71,3040.95,1269999,1116.9
2021-05-27,3170.84,3173.86,3142.37,3165.51,3161.2,3155.13,3166.28,3118.74,3045.74,1082006,1118.1
2021-05-28,3172.09,3198.66,3171.85,3188.73,3167.66,3161.79,3166.64,3120.5,3050.36,966368,1115.5
2021-05-31,3192.06,3204.29,3179.87,3203.92,3179.58,3166.85,3168.13,3123.18,3054.76,1123525,1110.9
2021-06-01,3207.12,3233.17,3199.18,3221.87,3189.69,3175.58,3171.83,3126.44,3059.14,1472571,1105.9
2021-06-02,3224.4,3241.07,3216.1,3224.23,3200.85,3180.7,3176.69,3130.24,3063.24,1495671,1113.3
2021-06-03,3224.96,3258.5,3224.96,3247.43,3217.24,3189.22,3181.69,3134.76,3067.43,1584799,1113.6
2021-06-04,3246.17,3246.19,3218.67,3240.08,3227.51,3197.58,3184.76,3139.46,3071.92,1392320,1116.5
2021-06-07,3244.59,3264.41,3233.4,3252.12,3237.15,3208.36,3187.5,3143.43,3076.06,1733348,1112.9
2021-06-08,3251.83,3264.67,3242.56,3247.83,3242.34,3216.02,3187.43,3146.66,3080.24,1951319,1114.2
2021-06-09,3245.08,3246.49,3216.18,3216.18,3240.73,3220.79,3187.77,3149.5,3083.95,1964923,1115.4
2021-06-10,3216.94,3235.39,3210.31,3224.64,3236.17,3226.7,3190.91,3152.12,3087.81,1896766,1115.8
2021-06-11,3226.98,3251.58,3226.98,3249.32,3238.02,3232.76,3197.28,3155.49,3091.91,1645509,1110.8
2021-06-14,3249.6,3254.49,3238.51,3252.13,3238.02,3237.58,3202.22,3158.59,3095.91,1664527,1116.7
2021-06-15,3253.17,3262.8,3247.9,3258.63,3240.18,3241.26,3208.42,3162.24,3099.98,1734497,1117
2021-06-16,3259.06,3281.96,3256.68,3278.68,3252.68,3246.7,3213.7,3166.29,3104.2,2345811,1117.2
2021-06-17,3276.2,3276.2,3251.32,3264.96,3260.74,3248.46,3218.84,3170.63,3108.26,1848671,1130.4
2021-06-18,3265.68,3275.76,3262.58,3267.93,3264.47,3251.24,3224.41,3175.16,3112.71,1627658,1132.3
2021-06-21,3264.18,3264.18,3225.56,3240.79,3262.2,3250.11,3229.24,3179.03,3116.72,1508634,1134.7
2021-06-22,3245.79,3267.63,3245.79,3263.88,3263.25,3251.71,3233.86,3182.75,3120.52,1666697,1131.9
2021-06-23,3265.73,3281.88,3263.07,3276.19,3262.75,3257.72,3239.25,3186.75,3124.42,1069175,1137.7
2021-06-24,3281.47,3292.27,3277.85,3286.1,3266.98,3263.86,3245.28,3190.35,3128.3,1301271,1134.9
2021-06-25,3289.18,3316.08,3289.18,3302.84,3273.96,3269.21,3250.99,3194.37,3131.88,1198188,1127.7
2021-06-28,3305.46,3311.69,3291.3,3301.89,3286.18,3274.19,3255.89,3197.95,3134.86,1428764,1130.3
2021-06-29,3305.26,3305.42,3276.63,3286.68,3290.74,3276.99,3259.13,3200.85,3137.33,1213047,1128.5
2021-06-30,3288.63,3305.73,3288.63,3296.68,3294.84,3278.79,3262.75,3203.78,3140.06,1610376,1126.1
2021-07-01,3297.92,3300.12,3278.1,3282.06,3294.03,3280.5,3264.48,3206.36,3142.15,1159231,1133.1
2021-07-02,3282.81,3295.68,3278.19,3281.78,3289.82,3281.89,3266.57,3208.77,3143.23,1019998,1135
2021-07-05,3285.29,3298.93,3285.29,3293.21,3288.08,3287.13,3268.62,3211.27,3144.44,850406,1131.8
2021-07-06,3295.44,3313.51,3295.44,3305.21,3291.79,3291.26,3271.49,3214.16,3145.93,1029465,1129.7
2021-07-07,3303.59,3303.59,3277.66,3285.34,3289.52,3292.18,3274.95,3216.65,3147.07,1147641,1138.1
2021-07-08,3287.68,3295.71,3252.41,3252.68,3283.64,3288.84,3276.35,3218.04,3147.93,1516034,1145
2021-07-09,3245.52,3245.52,3188.8,3217.95,3270.88,3280.35,3274.78,3218.64,3149.03,1308365,1149.1
2021-07-12,3227.51,3251.45,3227.51,3246.47,3261.53,3274.81,3274.5,3219.51,3150.97,1135043,1147
2021-07-13,3253.24,3273.9,3253.24,3271.38,3254.76,3273.28,3275.14,3220.72,3152.46,1150101,1145.4
2021-07-14,3270.09,3270.09,3250.45,3264.81,3250.66,3270.09,3274.44,3221.82,3153.71,908954,1148.5
2021-07-15,3269.33,3286.58,3263.09,3286.22,3257.37,3270.51,3275.5,3222.91,3154.75,1172431,1141.5
2021-07-16,3282.89,3282.89,3259.32,3276.91,3269.16,3270.02,3275.95,3224.66,3155.89,1066507,1139.5
2021-07-19,3258.87,3258.87,3236.39,3244.04,3268.67,3265.1,3276.12,3225.77,3156.18,1095559,1147.8
2021-07-20,3223.24,3234.8,3214.42,3232.7,3260.94,3257.85,3274.56,3226.55,3156.95,979670,1150.4
2021-07-21,3251.13,3252.25,3215.91,3215.91,3251.16,3250.91,3271.54,3226.52,3157.73,990327,1154
2021-07-22,3235.17,3253.75,3235.17,3250.21,3243.95,3250.66,3269.75,3227.1,3159.24,712983,1149.9
2021-07-23,3253.44,3264.01,3246.09,3254.42,3239.46,3254.31,3267.33,3228.32,3161.56,805048,1150.8
2021-07-26,3265.99,3265.99,3224.95,3224.95,3235.64,3252.16,3263.48,3229.17,3162.96,826067,1155
2021-07-27,3244.43,3252.85,3230.75,3232.53,3235.6,3248.27,3260.77,3230.58,3164.09,991939,1150.1
2021-07-28,3226.06,3243.21,3210.9,3236.86,3239.79,3245.48,3257.78,3232.41,3164.98,868603,1154.6
2021-07-29,3248.49,3252.26,3232.5,3242.65,3238.28,3241.12,3255.81,3233.99,3166.28,694823,1146.5
2021-07-30,3234.37,3234.66,3202.32,3202.32,3227.86,3233.66,3251.84,3234.39,3166.96,687861,1150.3
2021-08-02,3218.42,3223.04,3194,3223.04,3227.48,3231.56,3248.33,3234.82,3168.06,561003,1150.9
2021-08-03,3221.57,3237.14,3213.2,3237.14,3228.4,3232,3244.93,3234.61,3169.33,653513,1148.3
2021-08-04,3246.65,3283.14,3237.55,3280.38,3237.11,3238.45,3244.68,3235.8,3170.82,632242,1143.6
2021-08-05,3283.25,3296.17,3273.33,3276.13,3243.8,3241.04,3245.85,3237.7,3171.9,680941,1143.7
2021-08-06,3277.06,3288.17,3261.93,3270.36,3257.41,3242.64,3248.47,3240.18,3172.79,941361,1142.1
2021-08-09,3258.1,3275.15,3251.74,3260.42,3264.89,3246.18,3249.17,3241.96,3173.85,707654,1144.3
2021-08-10,3272.44,3272.44,3232.46,3243.19,3266.1,3247.25,3247.76,3243.77,3175.15,730349,1149.8
2021-08-11,3235.36,3250.21,3217.65,3220.62,3254.14,3245.63,3245.55,3244.56,3176.09,618093,1156.4
2021-08-12,3213.58,3229.59,3202.11,3208.38,3240.59,3242.2,3241.66,3245.33,3177.17,643283,1161.2
2021-08-13,3205.75,3209.72,3146.76,3171.29,3220.78,3239.1,3236.38,3245.58,3178.01,696468,1169
2021-08-17,3169.74,3179.49,3134.48,3143.09,3197.31,3231.1,3231.33,3245.56,3179.24,690842,1176.3
2021-08-18,3141.98,3175.88,3124.56,3158.93,3180.46,3223.28,3227.64,3245.35,3179.74,622792,1168
2021-08-19,3140.01,3158,3097.83,3097.83,3155.9,3205.02,3221.74,3244.18,3180.45,655629,1176.2
2021-08-20,3111.1,3122.09,3049.03,3060.51,3126.33,3183.46,3212.25,3242.43,3180.58,672088,1179.6
2021-08-23,3086.81,3111.81,3064.65,3090.21,3110.11,3165.45,3204.04,3240.79,3180.64,570980,1173.7
2021-08-24,3119.7,3142.58,3115.23,3138.3,3109.16,3153.24,3199.71,3239.69,3181.43,586535,1165.6
2021-08-25,3148.13,3161,3124.25,3146.81,3106.73,3143.6,3195.42,3238.44,3182.44,624688,1168.1
2021-08-26,3151.3,3159.37,3121.04,3128.53,3112.87,3134.39,3190.01,3236.85,3183.54,727719,1170.5
2021-08-27,3116.29,3143.01,3106.97,3133.9,3127.55,3126.94,3184.57,3234.95,3184.86,520669,1169.2
2021-08-30,3160.87,3164.87,3132.77,3144.19,3138.35,3124.23,3181.66,3233.36,3186.41,602858,1167
2021-08-31,3144.49,3199.89,3130.3,3199.27,3150.54,3129.85,3180.47,3232.47,3187.95,661221,1159.5
2021-09-01,3195.67,3215.13,3185.8,3207.02,3162.58,3134.66,3178.97,3231.79,3189.23,746705,1157.2
2021-09-02,3198.03,3204.01,3171.78,3175.85,3172.05,3142.46,3173.74,3231.12,3190.31,757860,1161.5
2021-09-03,3189.71,3203.08,3181.64,3201.06,3185.48,3156.51,3169.99,3230.73,3191.43,641510,1157
2021-09-06,3196.3,3206.25,3186.79,3203.33,3197.31,3167.83,3166.64,3229.96,3192.73,726190,1156.5
2021-09-07,3200.07,3201.76,3176.81,3187.42,3194.94,3172.74,3162.99,3228.88,3193.74,760160,1157.8
2021-09-08,3178.74,3187.55,3157.07,3162.99,3186.13,3174.36,3158.98,3227.29,3194.77,859889,1166.7
2021-09-09,3146.64,3158.6,3111.49,3114.7,3173.9,3172.97,3153.68,3224.56,3195.43,927369,1169.2
2021-09-10,3121.09,3131.54,3103.38,3125.76,3158.84,3172.16,3149.55,3222.24,3196.43,723085,1169.1
2021-09-13,3117.35,3139.13,3109.01,3127.86,3143.75,3170.53,3147.38,3219.9,3197.53,732270,1176
2021-09-14,3137.32,3164.31,3137.32,3148.83,3136.03,3165.48,3147.67,3218.37,3198.7,713227,1170.8
2021-09-15,3147.21,3164.01,3138.8,3153.4,3134.11,3160.12,3147.39,3216.53,3199.64,616557,1170.5
2021-09-16,3165.38,3167.68,3126.65,3130.09,3137.19,3155.54,3149,3214.09,3200.42,612873,1171.8
2021-09-17,3127.75,3142.13,3112.51,3140.51,3140.14,3149.49,3153,3211.67,3201.01,589244,1175
2021-09-23,3123.64,3131.63,3107.98,3127.58,3140.08,3141.91,3154.87,3208.75,3201.56,623841,1175.5
2021-09-24,3140.73,3146.86,3119.4,3125.24,3135.36,3135.7,3154.22,3205.8,3201.88,753222,1176.5
2021-09-27,3121.7,3146.35,3119.26,3133.64,3131.41,3132.76,3153.56,3203.25,3202.05,883229,1176.8
2021-09-28,3133.4,3134.46,3095.72,3097.92,3124.98,3131.08,3152.03,3199.94,3201.86,894913,1184.4
2021-09-29,3055.5,3069.04,3030.6,3060.27,3108.93,3124.53,3148.35,3196.24,3201.3,821558,1181.8
2021-09-30,3054.87,3079.43,3046.43,3068.82,3097.18,3118.63,3144.58,3192.69,3200.73,885819,1184
2021-10-01,3056.21,3062.6,3015.01,3019.18,3075.97,3105.67,3135.57,3188.13,3199.7,855482,1188.7
2021-10-05,2998.17,2998.17,2940.59,2962.17,3041.67,3086.54,3123.33,3182.41,3198.28,840557,1188.7
2021-10-06,2986.06,2993.47,2908.3,2908.31,3003.75,3064.36,3109.95,3176.12,3196.39,901722,1192.3
2021-10-07,2936.87,2961.53,2927.6,2959.46,2983.59,3046.26,3097.87,3171.24,3194.64,595382,1190.4
2021-10-08,2977.82,2978.08,2949.01,2956.3,2961.08,3029.13,3085.52,3166.88,3192.76,668947,1194.6
2021-10-12,2950.22,2950.94,2901.51,2916.38,2940.52,3008.25,3071.97,3161.38,3190.44,660181,1198.8
2021-10-13,2913.34,2953.33,2909.47,2944.41,2936.97,2989.32,3061.04,3155.93,3188.32,752132,1193.8
2021-10-14,2968.87,2988.97,2962.33,2988.64,2953.04,2978.39,3054.74,3151.32,3186.57,617170,1186.8
2021-10-15,3012.62,3021.9,2999.33,3015.06,2964.16,2973.87,3049.2,3146.8,3184.86,857798,1182.4
2021-10-18,3017.48,3021.17,2990.44,3006.68,2974.23,2967.66,3043.14,3142.3,3183.48,926369,1187.6
2021-10-19,3022.23,3034.53,3014.19,3029.04,2996.77,2968.65,3037.16,3138.72,3182.24,845704,1178.7
2021-10-20,3043.13,3047.24,3012.97,3013.13,3010.51,2973.74,3030.14,3135.06,3180.8,680327,1174.2
2021-10-21,3012.28,3025.88,3002.74,3007.33,3014.25,2983.64,3024,3131.58,3179.05,887370,1177.2
2021-10-22,3005.36,3018.7,2996.26,3006.16,3012.47,2988.31,3017.29,3127.51,3177.31,695273,1177.1
2021-10-25,3001.1,3025.27,2983.29,3020.54,3015.24,2994.74,3011.93,3123.62,3175.97,791796,1168.4
2021-10-26,3039.82,3051.65,3030.53,3049.08,3019.25,3008.01,3008.13,3120.68,3174.93,564560,1167.6
2021-10-27,3045.83,3049.02,3019,3025.49,3021.72,3016.12,3002.72,3117.23,3173.91,607875,1170
2021-10-28,3023.17,3034.42,3009.55,3009.55,3022.16,3018.21,2998.3,3113.44,3172.93,617257,1169.7
2021-10-29,3025.67,3030.17,2965.4,2970.68,3015.07,3013.77,2993.82,3108.91,3171.45,545834,1168.6
2021-11-01,2984.18,2991.81,2976.87,2978.94,3006.75,3010.99,2989.33,3105.19,3169.79,475382,1176.5
2021-11-02,2995.58,3034.3,2995.58,3013.49,2999.63,3009.44,2989.04,3101.7,3168.26,525853,1174.4
2021-11-03,3020.36,3020.87,2969.01,2975.71,2989.67,3005.7,2989.72,3097.34,3165.98,658648,1181.6
2021-11-04,3000.92,3011.56,2978.07,2983.22,2984.41,3003.29,2993.46,3092.39,3164.09,772024,1182.6
2021-11-05,3003.53,3003.53,2953.96,2969.27,2984.13,2999.6,2993.96,3087.27,3162.49,688028,1185.2
2021-11-08,2965.36,2968.18,2930.9,2960.2,2980.38,2993.56,2994.15,3082.1,3161.14,560205,1183.1
2021-11-09,2958.15,2987.28,2949.17,2962.46,2970.17,2984.9,2996.45,3077.14,3159.55,708773,1177.2
2021-11-10,2947.46,2958.61,2924.36,2930.17,2961.06,2975.37,2995.74,3071.92,3157.85,570932,1180.9
2021-11-11,2911.41,2925.19,2903.72,2924.92,2949.4,2966.91,2992.56,3066.99,3155.78,572859,1180.8
2021-11-12,2945.95,2973.84,2938.27,2968.8,2949.31,2966.72,2990.24,3063,3154.17,665733,1179.6
2021-11-15,2989.68,3003.71,2979.96,2999.52,2957.17,2968.78,2989.89,3060.14,3152.86,639396,1178.4
2021-11-16,2995.68,3011.88,2985.34,2997.21,2964.12,2967.15,2988.29,3057.7,3151.63,579646,1179.9
2021-11-17,3004.02,3004.67,2957.7,2962.42,2970.57,2965.82,2985.76,3054.43,3149.89,541490,1182.5
2021-11-18,2959.26,2964.48,2937.53,2947.38,2975.07,2962.24,2982.76,3051.92,3148.05,541653,1180.4
2021-11-19,2951.06,2974.64,2948.07,2971.02,2975.51,2962.41,2981,3050.43,3146.43,657094,1185.3
2021-11-22,2983.38,3018.01,2980.73,3013.25,2978.26,2967.72,2980.64,3049.15,3144.97,530959,1185.1
2021-11-23,3013.16,3016.36,2992.14,2997.33,2978.28,2971.2,2978.05,3046.8,3143.25,524233,1189.7
2021-11-24,3006.34,3017.9,2981.02,2994.29,2984.65,2977.61,2976.49,3044.26,3141.35,556640,1186.5
2021-11-25,2996.74,2996.74,2973.24,2980.27,2991.23,2983.15,2975.03,3041.79,3139.32,595970,1190.2
2021-11-26,2973.04,2985.77,2930.31,2936.44,2984.32,2979.91,2973.32,3038.49,3136.72,595598,1193.3
2021-11-29,2906.15,2930.22,2890.78,2909.32,2963.53,2970.89,2969.83,3034.58,3133.97,844400,1193
2021-11-30,2932.71,2942.93,2822.73,2839.01,2931.87,2955.07,2961.11,3028.58,3130.53,983556,1187.9
2021-12-01,2860.12,2905.74,2837.03,2899.72,2912.95,2948.8,2957.31,3023.45,3127.62,563927,1179.2
2021-12-02,2874.64,2945.27,2874.64,2945.27,2905.95,2948.59,2955.41,3019.61,3125.37,534462,1175.9
2021-12-03,2935.93,2975.44,2927.55,2968.33,2912.33,2948.32,2955.37,3015.73,3123.23,486749,1180.1
2021-12-06,2954.82,2983.5,2932.49,2973.25,2925.12,2944.32,2956.02,3011.9,3120.93,479908,1183
2021-12-07,2973.84,2992.31,2960.9,2991.72,2955.66,2943.76,2957.48,3008.64,3118.76,541370,1179.5
2021-12-08,3017.93,3036.13,2995.34,3001.8,2976.07,2944.51,2961.06,3005.95,3116.62,488246,1175.9
2021-12-09,3007,3029.57,3001.55,3029.57,2992.93,2949.44,2966.3,3004.53,3114.54,513446,1174.5
2021-12-10,3008.7,3017.64,2998.29,3010.23,3001.31,2956.82,2968.37,3002.6,3112.42,451599,1181.3
2021-12-13,3019.67,3043.83,3000.51,3001.66,3007,2966.06,2968.47,3000.5,3110.2,375828,1180.8
2021-12-14,2983.95,3001.7,2976.16,2987.95,3006.24,2980.95,2968.01,2997.82,3108.1,581570,1182.6
2021-12-15,2979.83,2992.3,2973,2989.39,3003.76,2989.92,2969.36,2995.09,3105.81,432874,1185.2
2021-12-16,3013.26,3018.2,2989.63,3006.41,2999.13,2996.03,2972.31,2993.03,3103.56,402825,1183.9
2021-12-17,2985.2,3017.73,2984.19,3017.73,3000.63,3000.97,2974.65,2990.98,3101.32,451824,1180.9
2021-12-20,3001.33,3001.33,2962.07,2963,2992.9,2999.95,2972.13,2988.24,3098.49,377585,1190.8
2021-12-21,2981.67,2984.56,2955.9,2975.03,2990.31,2998.28,2971.02,2985.73,3095.77,410980,1192.9
2021-12-22,2993.5,3000.79,2976.65,2984.48,2989.33,2996.55,2970.53,2983.25,3093.25,461755,1192
2021-12-23,2998.02,3000.7,2980.91,2998.17,2987.68,2993.41,2971.42,2981.58,3090.76,483839,1187.9
2021-12-24,3009.48,3025.77,3009.48,3012.43,2986.62,2993.63,2975.22,2980.79,3088.51,537548,1186.6
2021-12-27,3013.94,3017.31,2999.3,2999.55,2993.93,2993.41,2979.74,2979.63,3086.16,475363,1186.8
2021-12-28,3006.77,3020.29,2991.55,3020.24,3002.97,2996.64,2988.8,2979.65,3083.89,607046,1188
2021-12-29,3002.9,3007.72,2988.67,2993.29,3004.74,2997.03,2993.48,2980.17,3081.29,545832,1186.5
2021-12-30,2999.75,3005.36,2975.74,2977.65,3000.63,2994.16,2995.09,2981.32,3078.72,461038,1188.8
2022-01-03,2998.32,3010.77,2979.42,2988.77,2995.9,2991.26,2996.12,2981.81,3076.53,435826,1191.8
2022-01-04,2991.97,2995.25,2973.08,2989.24,2993.84,2993.89,2996.92,2982.36,3074.62,621549,1194.1
2022-01-05,2984.05,2986.2,2936.73,2953.97,2980.58,2991.78,2995.03,2982.99,3072.18,787346,1196.9
2022-01-06,2925.4,2952.54,2915.38,2920.53,2966.03,2985.38,2990.96,2982.59,3069.26,786045,1200.9
2022-01-07,2933.78,2959.03,2933.1,2954.89,2961.48,2981.06,2987.23,2982.03,3066.68,546172,1201.5
2022-01-10,2947.37,2951.12,2910.9,2926.72,2949.07,2972.49,2983.06,2980.56,3063.68,477400,1199.1
2022-01-11,2930.93,2943.57,2909.82,2927.38,2936.7,2965.27,2979.34,2979.23,3060.77,566172,1194.8
2022-01-12,2950.78,2972.58,2950.31,2972.48,2940.4,2960.49,2978.57,2978.29,3058.5,519501,1190.5
2022-01-13,2979.91,2982.14,2958.39,2962.09,2948.71,2957.37,2977.2,2977.44,3056.25,604871,1187.5
2022-01-14,2937.61,2944.97,2914.73,2921.92,2942.12,2951.8,2972.98,2976.02,3053.8,532668,1187.3
2022-01-17,2918.55,2919.67,2875.98,2890.1,2934.79,2941.93,2966.6,2974.08,3050.8,593261,1192.7
2022-01-18,2898.98,2902.79,2857.26,2864.24,2922.17,2929.43,2961.66,2971.48,3047.55,554041,1190.1
2022-01-19,2840.34,2871.79,2832.18,2842.28,2896.13,2918.26,2955.02,2968.03,3044.36,463829,1191.7
2022-01-20,2842.28,2862.7,2830.97,2862.68,2876.24,2912.48,2948.93,2965.32,3041.28,395669,1192.4
2022-01-21,2837.49,2847.95,2817.11,2834.29,2858.72,2900.42,2940.74,2962.4,3037.92,532753,1194
2022-01-24,2823.76,2828.11,2780.68,2792,2839.1,2886.95,2929.72,2959.42,3034.17,473993,1196.1
2022-01-25,2786.41,2789.62,2703.99,2720.39,2810.33,2866.25,2915.76,2955.11,3030.15,639959,1198.6
2022-01-26,2729.75,2744.14,2708.1,2709.24,2783.72,2839.92,2900.21,2950.04,3025.87,472651,1197.7
2022-01-27,2709.24,2722.86,2614.49,2614.49,2734.08,2805.16,2881.27,2944.02,3020.68,487727,1202.8
2022-01-28,2617.87,2668.59,2591.53,2663.34,2699.89,2779.31,2865.55,2938.69,3015.54,434187,1205.5
2022-02-03,2706.34,2735.34,2702.78,2707.82,2683.06,2761.08,2851.5,2934.33,3010.8,435710,1206.4
